source_ref,manufacturer,model,carrier_wavelength,units_carrier_wavelength,frequency,units_frequency,unit_length,units_unit_length,manu_ref_refrac_index,c_term,d_term,remark,edm_type,manu_unc_const,units_manu_unc_const,manu_unc_ppm,units_manu_unc_ppm,manu_unc_k,atmos_corr_formula
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS620 DR/SPS720 DR,660,nm,400044544,Hz,0.37,m,1.00027827,278.27,80.66,,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 278.27 - 80.66 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS630 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS730 DR 300+,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS730 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,SPS930 DR Plus,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,SR DR Plus,905,nm,,Hz,,m,,273.13,,,ph,4,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,"SX10, SX12 Scanning Total Station",1550,nm,,Hz,,m,1.00026936,269.36,,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 269.36 - 78.09 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,Trimble 3600 with IR EDM,785,nm,300034014,Hz,0.5,m,1.00027499,274.99,,Onboard software uses Magnus-Tetens patial vapor pressure formula for Atmospheric Correction,ph,,mm,,ppm,,"a = 1 / 273.16

E = 10**((7.5 * t / (t + 237.3)) + 0.7857)

Kw = 274.99 - ((0.29186 / (1 + a * t) * p) - (4.126 * h * 10**-4) / (1 + a * t) * E)
result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,Trimble 5600,850,nm,14985513,Hz,10,m,1.000275,275,79.55,Program version of CU system 600 and Trimble 5600 until 632-04.06 NB. Onboard software uses Magnus-Tetens 1966 formula for Atmospheric Correction,ph,,mm,,ppm,,"Kw = 275 - 79.55 * (p / (273.15 + t))
result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,Trimble 5600,850,nm,14985511,Hz,10,m,1.00027441,274.41,79.39,Program version of CU system 600 and Trimble 5600 from 632-05.00 NB. Onboard software uses Magnus-Tetens 1966 formula for Atmospheric Correction,ph,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw= 274.41 - 79.39 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,Trimble 5600 DR200+,850,nm,,Hz,,m,1.00027441,274.41,79.39,Program version of CU system 600 and Trimble 5600 from 632-05.00 NB. Onboard software uses Magnus-Tetens 1966 formula for Atmospheric Correction,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw= 274.41 - 79.39 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,Trimble 5600 DR300+,870,nm,,Hz,,m,1.00027411,274.11,79.39,Program version of CU system 600 and Trimble 5600 from 632-05.00 NB. Onboard software uses Magnus-Tetens 1966 formula for Atmospheric Correction,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw= 274.11 - 79.30 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,TS525,660,nm,400044544,Hz,0.37,m,1.00027823,278.23,,,ph,,mm,,ppm,,"a = 1 / 273.16

Kw = 278.23 - (0.29527 / (1 + a * t)) * p

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,TS635,870,nm,,Hz,,m,1.000275,275,,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"Kw = 275 - 106 * (p / (273 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,TS835,870,nm,,Hz,,m,1.000275,275,,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"Kw = 275 - 106 * (p / (273 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,VX DR 300+,870,nm,,Hz,,m,,273.61,,,ph,6,mm,4,ppm,2,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Trimble,VX DR Plus,905,nm,,Hz,,m,,273.13,,,ph,4,mm,4,ppm,2,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,VX DR Plus Spatial Station,905,nm,,Hz,,m,1.00027313,273.13,79.17,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.13 - 79.17 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Trimble,VX Spatial Station,870,nm,,Hz,,m,1.00027361,273.61,79.31,Modulation frequency not applicable for pulse measurement principle,pu,,mm,,ppm,,"pW = (h / 100) * 6.1078 * math.exp(17.269 * t / (237.3 + t))

Kw = 273.61 - 79.31 * (p / (273.15 + t)) + 11.27 * (pW / (273.15 + t))

result = d * (1 + Kw * 10**-6)"
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,E Elta 3,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,E Elta 4,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,E Elta 6,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta 3,860,nm,14985800,Hz,10,m,1.0002551,255.2,79.35,"(C-term and D-term) Use on-board first velocity correction which also corrects for oscillator errors, A/D converter errors and average humidity (60%).",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta 4,860,nm,14985800,Hz,10,m,1.0002551,255.2,79.35,"(C-term and D-term) Use on-board first velocity correction which also corrects for oscillator errors, A/D converter errors and average humidity (60%).",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta 6,860,nm,14985800,Hz,10,m,1.0002551,255.2,79.35,"(C-term and D-term) Use on-board first velocity correction which also corrects for oscillator errors, A/D converter errors and average humidity (60%).",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta2,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta3 (since 1991),860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta4 (since 1991),860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,E-Elta5,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELDI 1,,nm,,Hz,10,m,,,,,ph,10,mm,20,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELDI 1,910,nm,14985100,Hz,10,m,1.000302,302,79.15,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELDI 10,,nm,14.9858,MHz,10,m,,,,,ph,10,mm,6,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELDI 10,905,nm,,Hz,,m,1.0002539,253.9,79.35,,pu,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELDI 2,,nm,14.9858,MHz,10,m,,,,,ph,10,mm,10,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELDI 2,910,nm,14985100,Hz,10,m,1.000302,302,79.15,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELDI 3,,nm,14.9851,MHz,10,m,,,,,ph,15,mm,4,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELDI 3,910,nm,14985100,Hz,10,m,1.000302,302,79.15,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELDI 4,,nm,14.9858,MHz,10,m,,,,,ph,10,mm,6,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELDI 4,860,nm,14985800,Hz,10,m,1.0002551,255.2,79.35,"(C-term and D-term) Use on-board first velocity correction which also corrects for oscillator errors, A/D converter errors and average humidity (60%).",ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELTA 2,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELTA 2,910,nm,14985800,Hz,10,m,1.0002551,255.1,79.15,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELTA 20,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELTA 20,910,nm,14985800,Hz,10,m,1.0002555,255.5,78.96,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELTA 3,,nm,14.9858,MHz,10,m,,,,,ph,6,mm,6,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELTA 3,910,nm,14985800,Hz,10,m,1.0002555,255.5,78.96,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELTA 4,,nm,14.9858,MHz,10,m,,,,,ph,6,mm,6,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELTA 4,910,nm,14985800,Hz,10,m,1.0002551,255.1,79.15,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,ELTA 46 R,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,ELTA 46R,910,nm,14985800,Hz,10,m,1.0002555,255.5,78.96,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Elta 50,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Elta C20/C30,,nm,,Hz,,m,,281.8,79.39,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Elta CU/CU600/ACU,,nm,,Hz,,m,,278.77,80.65,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,Elta R,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Zeiss,Elta R,860,nm,14985800,Hz,10,m,1.000255,255,,Onboard software uses unique formula for Atmospheric Correction,ph,,mm,,ppm,,"n0 = 255
a = 0.001
n = (79.146 * p) / (272.479 + t)

Mi = (1 + (n0 - n) * 10**-6) * (1 + (a * t**2) * 10**-6)

result = d * Mi"
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Elta R45/R50/R55,,nm,,Hz,,m,,255.1,79.34,,ph,,mm,,ppm,,
Trimble survey support bulletin - Atmospheric_Correction_Trimble TS_Ver 240_2021-02-16,Zeiss,Elta S and Elta C,850,nm,,Hz,3,m,1.0002818,281.8,,Onboard software uses Magnus-Tetens patial vapor pressure formula for Atmospheric Correction,ph,,mm,,ppm,,"a = 1 / 273.16

E = 10**((7.5 * t / (t + 237.3)) + 0.7857)

Kw = 281.8 - ((0.29065 / (1 + a * t) * p) - (4.126 * h * 10**-4) / (1 + a * t) * E)
result = d * (1 + Kw * 10**-6)"
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Elta S10/S20,,nm,,Hz,,m,,281.8,79.39,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Rec Elta 13,,nm,,Hz,,m,,255.1,79.34,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Rec Elta 13 C,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Rec Elta 13CMS,,nm,,Hz,,m,,255.1,79.34,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Rec Elta 14 C,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,,ph,,mm,,ppm,,
"Rüeger. J. M. 2007a. First Velocity Correction in EDM: How to get the Constants C and D, Azimuth",Zeiss,Rec Elta 15/15C,,nm,,Hz,,m,,255.1,79.34,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Rec Elta 2,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Rec Elta 3,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Rec Elta 4,860,nm,14985800,Hz,10,m,1.0002551,255.1,79.34,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,Rec Elta RL,900,nm,,Hz,,m,1.0002539,253.9,79.35,"(C-term and D-term) Temperature and pressure measured by instrument, 60% rel. hum. assumed",pu,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,RECOTA,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,RECOTA,860,nm,14985570,Hz,10,m,1.0002705,270.5,79.35,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,RETA,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,RETA,860,nm,14985570,Hz,10,m,1.0002705,270.5,79.35,,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,RSM 3,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,RSM 3,910,nm,14985800,Hz,10,m,1.0002555,255.5,78.96,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,SM 4,,nm,15,MHz,10,m,,260.4,105.5,,ph,10,mm,20,ppm,2,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,SM 4,910,nm,14985100,Hz,10,m,1.000302,302,79.15,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
https://www.land.vic.gov.au/surveying/services/equipment-calibration-services,Zeiss,SM 41,,nm,,Hz,10,m,,,,,ph,,mm,,ppm,,
"Rüeger, J. M. 1996. Electronic Distance Measurement - An Introduction, 4th corrected edition",Zeiss,SM 41,910,nm,14985800,Hz,10,m,1.0002555,255.5,78.96,(C-term and D-term) Use environmental correction dial and first velocity corrections chart as supplied with instrument; s corrections for the oscillator drift with temperature are then also included,ph,,mm,,ppm,,
